id,name,system,zone,factory,maker,part_no,factory_code,bought,link,support,cad,photo,note,model_at_mm,model_from,oem_no,catalogue,applies,parent
PT629,Meter bulb socket (3625),electrical,dash,yes,Mazda,,,,,,,,confirm: which socket takes which bulb Qty on the car: 6.,,,3625-55-261,5540A-1 BI-049-03,,PT614
PT630,Warning chime,electrical,dash,yes,Mazda,,,,,,,,,,,FA01-55-811A,5540A-1 BI-049-22,,
PT631,Cigar lighter,electrical,dash,yes,Mazda,,,,,,,,"short cord FA01-66-251; heat shield 8871-66-242, protector FA01-66-241",,,FA01-66-250,6610A-1 BI-097-03 BI-097-05 BI-097-01 BI-097-02,,
PT632,Cigar lighter illumination ring,electrical,dash,yes,Mazda,,,,,,,,,,,8182-66-251,6610A-1 BI-097-04,,PT631
PT633,Cigar lighter bulb (3.4 W),electrical,dash,yes,Mazda,,,,,,,,,,,0000-11-0293,6610A-1 BI-097-06,,PT631
PT634,Power mirror remote control switch,electrical,dash,yes,Mazda,,,,,,,,works the power mirror heads (PT032); the record says this factory switch is dead,,,FA01-66-630,6610A-1 BI-097-10,,
PT635,Fuel lid opener switch,electrical,dash,yes,Mazda,,,,,,,,works the fuel-door solenoid,,,FA01-66-700,6610A-1 BI-097-12,,
PT636,Motor antenna switch,electrical,dash,yes,Mazda,,,,,,,,,,,FA07-66-890,6610A-1 BI-097-13,,
PT637,Rear wiper switch,electrical,dash,yes,Mazda,,,,,,,,on the console. confirm: the rear wiper may be optional equipment; look for a wiper on the hatch glass,,,FA02-67-540,6610A-1 BI-097-14,,
PT638,Combination switch (steering column),electrical,dash,yes,Mazda,,,,,,,,"the GS switch without cruise. fasteners: band holder BA29-66-129, band-holder bolt 8182-66-124",,,FA01-66-120,6611A-1 BI-098-04 BI-098-02 BI-098-08,,
PT639,Light and turn switch,lighting,dash,yes,Mazda,,,,,,,,,,,FA01-66-122,6611A-1 BI-098-06,,PT638
PT640,Wiper and washer switch,electrical,dash,yes,Mazda,,,,,,,,,,,BA30-66-123,6611A-1 BI-098-07,,PT638
PT641,Turn signal cancel cam,electrical,dash,yes,Mazda,,,,,,,,,,,BA29-66-126,6611A-1 BI-098-01,,PT638
PT642,Horn contact,electrical,dash,yes,Mazda,,,,,,,,,,,8182-66-127,6611A-1 BI-098-03,,PT638
PT643,Kick-down switch,transmission,cabin,yes,Mazda,,,,,,,,at the accelerator pedal,,,2691-18-660,6620A-1 BI-100-01,,
PT644,"Door switch, R and L",electrical,doors,yes,Mazda,,,,,,,,adjust washers 0209-66-821 Qty on the car: 2.,,,B001-66-540,6620A-1 BI-100-02 BI-100-03,,
PT645,Parking lamp switch,electrical,cabin,yes,Mazda,,,,,,,,confirm: what this switch senses and where it sits (it may be the parking-brake warning switch at the lever); the catalogue lists it with the door and kick-down switches,,,8871-66-450,6620A-1 BI-100-04,,
PT646,Power window switch,electrical,doors,yes,Mazda,,,,,,,,the car has manual windows and no window wiring Qty on the car: 2.,,,FA03-66-350A,6615A-1 BI-099-02,not-fitted,
PT647,"Horn, high tone",electrical,front,yes,Mazda,,,,,,,,,,,3874-66-780,6635A-1 BI-102-02,,
PT648,"Horn, low tone",electrical,front,yes,Mazda,,,,,,,,,,,3874-66-790,6635A-1 BI-102-03,,
PT649,Auto cruise control,electrical,,yes,Mazda,,,,,,,,confirm: the factory GS came without cruise (its combination switch is the W/O A.C.C. one); check the engine bay for an actuator and the console for a main switch,,,,6640A-1,not-fitted,
PT650,Cruise control actuator,electrical,engine_bay,yes,Mazda,,,,,,,,"spring 8871-13-087A, connector 1700-13-945A, pipe FA02-66-361, protectors FA03-66-312. confirm: the factory GS came without cruise (its combination switch is the W/O A.C.C. one); check the engine bay for an actuator and the console for a main switch",,,FA43-66-310B,6640A-1 BI-103-08 BI-103-01 BI-103-02 BI-103-03 BI-103-06 BI-103-11,not-fitted,PT649
PT651,Cruise control cable,electrical,engine_bay,yes,Mazda,,,,,,,,confirm: the factory GS came without cruise (its combination switch is the W/O A.C.C. one); check the engine bay for an actuator and the console for a main switch,,,FA03-66-311,6640A-1 BI-103-09,not-fitted,PT649
PT652,Cruise control unit,electrical,,yes,Mazda,,,,,,,,confirm: the factory GS came without cruise (its combination switch is the W/O A.C.C. one); check the engine bay for an actuator and the console for a main switch,,,FA30-66-320B,6640A-1 BI-103-13,not-fitted,PT649
PT653,Cruise control set switch,electrical,dash,yes,Mazda,,,,,,,,on the combination switch of cruise cars. confirm: the factory GS came without cruise (its combination switch is the W/O A.C.C. one); check the engine bay for an actuator and the console for a main switch,,,FA02-66-128,6611A-1 BI-098-09,not-fitted,PT649
PT654,Cruise main switch knob,electrical,dash,yes,Mazda,,,,,,,,the drawing shows it on the GSL-only main switch FA03-66-340. confirm: the factory GS came without cruise (its combination switch is the W/O A.C.C. one); check the engine bay for an actuator and the console for a main switch,,,B001-66-422,6610A-1 BI-097-08,not-fitted,PT649
PT655,"Radio, Clarion AM/FM full control",electrical,dash,yes,Mazda,,,,,,,,factory '82 GS unit. fasteners: screws 0222-66-865A (colour variant 00). confirm: whether the head unit fitted now is this factory radio,,,0000-81-481C,6680A-1 BI-104-11 BI-104-17 BI-104-18,,
PT656,Radio knob,electrical,dash,yes,Mazda,,,,,,,,Qty on the car: 2.,,,0000-81-0423,6680A-1 BI-104-22,,PT655
PT657,Radio DIN cord,electrical,dash,yes,Mazda,,,,,,,,"confirm: FA09-66-910A from serial FB331..633361, FA05-66-910A before; read the VIN serial",,,FA05-66-910A FA09-66-910A,6680A-1 BI-104-23 BI-104-24,,PT655
PT658,Radio earth wire,electrical,dash,yes,Mazda,,,,,,,,,,,0710-66-868A,6680A-3 BI-106-01,,PT655
PT659,Tuner ornament (blank for cars without a radio),electrical,dash,yes,Mazda,,,,,,,,only on cars without a radio; this car has a head unit,,,FA10-66-900,6680A-2 BI-105-02,not-fitted,
PT660,"Main amplifier, Clarion 5 W x 2",electrical,dash,yes,Mazda,,,,,,,,confirm: the factory amplifier behind the head unit is this one,,,0000-81-142C,6680A-2 BI-105-03,,
PT661,"Front power amplifier, Clarion 25 W x 2",electrical,dash,yes,Mazda,,,,,,,,confirm: the catalogue lists it for GS and GSL with no year and an -83 number; check whether a second amplifier is fitted,,,0000-81-0287-83,6680A-2 BI-105-09,,
PT662,"Front speaker, 4 in dual cone",electrical,,yes,Mazda,,,,,,,,Qty on the car: 2.,,,0000-81-5210-01,6680A-2 BI-105-22,,
PT663,Speaker grille,electrical,,yes,Mazda,,,,,,,,Qty on the car: 2.,,,1247-66-980,6680A-2 BI-105-29,,PT662
PT664,Rear speaker,electrical,,yes,Mazda,,,,,,,,"confirm: which is fitted, the 5 in single cone (0000-81-0643) or the 6.5 in coaxial (0000-81-5216-01) Qty on the car: 2.",,,0000-81-0643 0000-81-5216-01,6680A-2 BI-105-23 BI-105-24,,
PT665,Speaker cord,electrical,,yes,Mazda,,,,,,,,for the full-control radio,,,FA05-66-970B,6680A-2 BI-105-26,,PT655
PT666,Speaker short cord,electrical,,yes,Mazda,,,,,,,,confirm: fitted only from serial FB331..633361; read the VIN serial,,,FA07-66-970,6680A-2 BI-105-25,,PT655
PT667,Audio diode,electrical,,yes,Mazda,,,,,,,,'82 and '83 models. confirm: where the two diodes sit in the harness Qty on the car: 2.,,,FA01-67-242,6680A-2 BI-105-30,,
PT668,Power antenna,electrical,,yes,Mazda,,,,,,,,"fasteners: band FA01-66-946, brackets FA02-66-941 and FA02-66-942, insulation rubber 1757-15-312, protector 8572-51-051. confirm: where it is mounted",,,FA01-66-930C,6680A-2 BI-105-12 BI-105-19 6680A-1 BI-104-07 BI-104-08 BI-104-01 BI-104-02,,
PT669,Antenna pole (mast),electrical,,yes,Mazda,,,,,,,,,,,FA01-66-941A,6680A-2 BI-105-15,,PT668
PT670,Antenna feeder cable,electrical,,yes,Mazda,,,,,,,,,,,8869-66-936A,6680A-2 BI-105-14,,PT668
PT671,Antenna relay,electrical,,yes,Mazda,,,,,,,,,,,FA01-66-947,6680A-2 BI-105-20,,PT668
PT672,Antenna bi-metal switch,electrical,,yes,Mazda,,,,,,,,,,,FA01-66-948,6680A-2 BI-105-21,,PT668
PT673,Windshield washer tank assembly,electrical,engine_bay,yes,Mazda,,,,,,,,"fasteners: tank bracket 8545-53-225, protector 0866-67-156",,,2522-67-480B,6720A-1 BI-113-02 BI-113-07 BI-113-01,,
PT674,Washer tank,electrical,engine_bay,yes,Mazda,,,,,,,,,,,2522-76-671A,6720A-1 BI-113-08,,PT673
PT675,Washer tank cap,electrical,engine_bay,yes,Mazda,,,,,,,,,,,BA02-76-673,6720A-1 BI-113-10,,PT673
PT676,Washer pipe (hose),electrical,engine_bay,yes,Mazda,,,,,,,,,,,8871-67-500,6720A-1 BI-113-03,,PT673
PT677,Washer nozzle,electrical,engine_bay,yes,Mazda,,,,,,,,"packing 1011-67-511B, clip 1011-67-515B",,,1011-67-510A,6720A-1 BI-113-04 BI-113-05 BI-113-06,,PT676
PT678,Wiper motor,electrical,engine_bay,yes,Mazda,,,,,,,,,,,8872-67-350A,6730A-1 BI-114-07,,
PT679,Wiper motor brush holder,electrical,engine_bay,yes,Mazda,,,,,,,,,,,8872-76-612,6740A-1 BI-115-01,,PT678
PT680,Wiper motor gear box,electrical,engine_bay,yes,Mazda,,,,,,,,,,,8872-76-610,6740A-1 BI-115-02,,PT678
PT681,Wiper motor stator yoke,electrical,engine_bay,yes,Mazda,,,,,,,,,,,8236-76-614,6740A-1 BI-115-04,,PT678
PT682,Wiper motor rotor (armature),electrical,engine_bay,yes,Mazda,,,,,,,,,,,8236-76-618,6740A-1 BI-115-05,,PT678
PT683,Wiper motor parts set,electrical,engine_bay,yes,Mazda,,,,,,,,newer parts info: Mazda service bulletin 109/83,,,8236-76-619A,6740A-1 BI-115-03 BI-115-06,,PT678
PT684,Wiper linkage and pivots,electrical,engine_bay,yes,Mazda,,,,,,,,"link 8871-76-601B, frame 8871-76-602B. pivot parts: outer bushings 8871-76-604A, inner bushings 8871-76-605A and 8871-76-603A, seal caps 8871-76-655A, cap nuts 8871-76-657, cup washers 8871-76-656A, cover 1175-76-609. fasteners: nuts 0727-87-844, grommets 0824-87-846, band 0305-87-956, clip 0208-66-944A",,,8871-76-601B 8871-76-602B,6730A-1 BI-114-09 BI-114-10 BI-114-11 BI-114-12 BI-114-13 BI-114-14 BI-114-15 BI-114-16 BI-114-17 BI-114-01 BI-114-21 BI-114-22 BI-114-23,,PT678
PT685,Wiper arm,electrical,front,yes,Mazda,,,,,,,,"arm cover 8871-76-641; rubber washers 0866-67-301A, spacers 0866-67-302, cap washers 1011-67-375 Qty on the car: 2.",,,8872-67-321,6730A-1 BI-114-04 BI-114-20 BI-114-02 BI-114-03 BI-114-08,,PT684
PT686,Wiper blade,electrical,front,yes,Mazda,,,,,,,,Qty on the car: 2.,,,8562-67-330A,6730A-1 BI-114-05,,PT685
PT687,Wiper blade refill,electrical,front,yes,Mazda,,,,,,,,Qty on the car: 2.,,,8562-76-631A,6730A-1 BI-114-19,,PT686
PT688,Rear wiper motor,electrical,cargo,yes,Mazda,,,,,,,,"motor cover 1480-67-435, bracket 1480-76-624A, spacer 1480-67-436. pivot parts: bushings 1480-67-606, 1480-76-607, 1480-76-623, seal cap 0212-66-371. fasteners: nuts 8871-62-635A 0212-66-372A 1480-76-626 0259-87-134, washers 8871-62-636A 1029-76-621 0702-87-132. confirm: the rear wiper may be optional equipment; look for a wiper on the hatch glass",,,1480-67-450C,6750A-1 BI-116-10 BI-116-08 BI-116-17 BI-116-09 BI-116-18 BI-116-01 BI-116-02 BI-116-03 BI-116-04 BI-116-13 BI-116-14 BI-116-15 BI-116-16 BI-116-24 BI-116-25,,
PT689,Rear wiper motor gear box,electrical,cargo,yes,Mazda,,,,,,,,confirm: the rear wiper may be optional equipment; look for a wiper on the hatch glass,,,1480-76-610,6760A-1 BI-117-01,,PT688
PT690,Rear wiper motor brush holder plate,electrical,cargo,yes,Mazda,,,,,,,,confirm: the rear wiper may be optional equipment; look for a wiper on the hatch glass,,,1480-76-612,6760A-1 BI-117-02,,PT688
PT691,Rear wiper motor brush,electrical,cargo,yes,Mazda,,,,,,,,confirm: the rear wiper may be optional equipment; look for a wiper on the hatch glass Qty on the car: 2.,,,8532-76-617,6760A-1 BI-117-04,,PT688
PT692,Rear wiper motor stator yoke,electrical,cargo,yes,Mazda,,,,,,,,confirm: the rear wiper may be optional equipment; look for a wiper on the hatch glass,,,8532-76-614,6760A-1 BI-117-03,,PT688
PT693,Rear wiper motor rotor (armature),electrical,cargo,yes,Mazda,,,,,,,,confirm: the rear wiper may be optional equipment; look for a wiper on the hatch glass,,,8532-76-618,6760A-1 BI-117-05,,PT688
PT694,Rear wiper motor parts set,electrical,cargo,yes,Mazda,,,,,,,,confirm: the rear wiper may be optional equipment; look for a wiper on the hatch glass,,,1410-76-619,6760A-1 BI-117-06,,PT688
PT695,Rear wiper arm,electrical,cargo,yes,Mazda,,,,,,,,arm cover 8134-76-641. confirm: the rear wiper may be optional equipment; look for a wiper on the hatch glass,,,1480-67-421A,6750A-1 BI-116-07 BI-116-20,,PT688
PT696,Rear wiper blade,electrical,cargo,yes,Mazda,,,,,,,,confirm: the rear wiper may be optional equipment; look for a wiper on the hatch glass,,,8144-67-330A,6750A-1 BI-116-06,,PT695
PT697,Rear wiper blade refill,electrical,cargo,yes,Mazda,,,,,,,,confirm: the rear wiper may be optional equipment; look for a wiper on the hatch glass,,,8144-76-631,6750A-1 BI-116-19,,PT696
PT698,Rear washer tank assembly,electrical,,yes,Mazda,,,,,,,,confirm: where it is mounted. confirm: the rear wiper may be optional equipment; look for a wiper on the hatch glass,,,1410-67-480C,6750A-1 BI-116-11,,
PT699,Rear washer tank,electrical,,yes,Mazda,,,,,,,,confirm: the rear wiper may be optional equipment; look for a wiper on the hatch glass,,,1410-76-671,6750A-1 BI-116-21,,PT698
PT700,Rear washer tank cap,electrical,,yes,Mazda,,,,,,,,confirm: the rear wiper may be optional equipment; look for a wiper on the hatch glass,,,1410-76-672A,6750A-1 BI-116-23,,PT698
PT701,Rear washer pump,electrical,,yes,Mazda,,,,,,,,confirm: the rear wiper may be optional equipment; look for a wiper on the hatch glass,,,1410-67-530,6750A-1 BI-116-22,,PT698
PT702,Rear washer hose,electrical,cargo,yes,Mazda,,,,,,,,confirm: the rear wiper may be optional equipment; look for a wiper on the hatch glass,,,1480-67-501A,6750A-1 BI-116-05,,PT698
PT703,Rear washer nozzle,electrical,cargo,yes,Mazda,,,,,,,,confirm: the rear wiper may be optional equipment; look for a wiper on the hatch glass,,,1480-67-510,6750A-1 BI-116-12,,PT702
PT704,Body shell (welded unit body),body,,yes,Mazda,,,,,,,,Grouping row for the welded panels; each panel below is sold on its own Qty on the car: 1.,,,,5310A-1; 5310A-2; 5340A-1; 5360A-1,,
PT705,"Key set (all locks, one key)",body,,yes,Mazda,,,,,,,,"Serial-matched set of every lock cylinder and keys; also listed: 8001-62-495 (BI-025-10), an undescribed row after the steering-lock set bolts, fitting FB331 501578- - what it is: confirm. undescribed row: row 8001-62-495 (BI-025-10) Qty on the car: 1.",,,FA01-09-010B,0900A-1 BI-025-01,,
PT706,Keys (primary and blank),body,,yes,Mazda,,,,,,,,Primary key and key blank share this number; see Mazda parts bulletin A-2-4 Qty on the car: 2.,,,8208-75-901,0900A-1 BI-025-03 BI-025-04 BI-025-14,,PT705
PT707,Steering lock and ignition key cylinder,body,dash,yes,Mazda,,,,,,,,"Key sub set for the steering lock on the column; shear-head set bolts hold it. fasteners and small parts: bolt, set 8218-66-143 x2 (BI-025-07) Qty on the car: 1.",,,GA02-76-290,0900A-1 BI-025-24,,
PT708,Ignition switch,electrical,dash,yes,Mazda,,,,,,,,"BA14-66-151A up to serial FB331 642149, BA24-66-155A from 642150: confirm which by the VIN serial Qty on the car: 1.",,,BA14-66-151A BA24-66-155A,0900A-1 BI-025-11 BI-025-12,,PT707
PT709,Key reminder buzzer switch,electrical,dash,yes,Mazda,,,,,,,,Qty on the car: 1.,,,BA14-66-156,0900A-1 BI-025-13,,PT707
PT710,"Door lock cylinders, R and L",body,doors,yes,Mazda,,,,,,,,"R FA01-76-210, L FA01-76-220 (key sub sets). fasteners and small parts: fastener, key cylinder 0223-58-961 x2 (BI-025-05); gasket, key cylinder 0223-58-962 x3 (BI-025-06) Qty on the car: 2.",,,FA01-76-210 FA01-76-220,0900A-1 BI-025-16 BI-025-18,,PT801
PT711,Glove box lock cylinder,body,dash,yes,Mazda,,,,,,,,Key sub set for the glove box lid Qty on the car: 1.,,,FA01-76-250,0900A-1 BI-025-20,,
PT712,Back door (hatch) lock cylinder,body,cargo,yes,Mazda,,,,,,,,Key sub set Qty on the car: 1.,,,FA01-76-260,0900A-1 BI-025-22,,PT812
PT713,Fuel filler lid lock,body,rear,yes,Mazda,,,,,,,,Keyed lock on the filler lid; the lid is also released by the fuel-door solenoid PT031 Qty on the car: 1.,,,FA01-42-440A,0900A-1 BI-025-02,,PT704
PT714,Front bumper,body,front,yes,Mazda,,,,,,,,"fasteners and small parts: bolt FA01-50-015 x2 (BI-026-04); fastener FA01-50-036 x9 (BI-026-08); fastener FA01-50-037 x5 (BI-026-09); nut, clip 8871-50-825 x4 (BI-026-17) Qty on the car: 1.",,,FA01-50-030A,5000A-1 BI-026-07 BI-026-02,,PT704
PT715,Front bumper reinforcement,body,front,yes,Mazda,,,,,,,,Qty on the car: 1.,,,FA01-50-150A,5000A-1 BI-026-10,,PT714
PT716,Front bumper protectors (rubber strips),body,front,yes,Mazda,,,,,,,,"FA01-50-014 x2, FA01-50-016 x2 Qty on the car: 4.",,,FA01-50-014 FA01-50-016,5000A-1 BI-026-03 BI-026-05,,PT714
PT717,"Front bumper shock absorbers, R and L",body,front,yes,Mazda,,,,,,,,"R FA01-50-070, L FA01-50-080 Qty on the car: 2.",,,FA01-50-070 FA01-50-080,5000A-1 BI-026-15 BI-026-16,,PT714
PT718,"Front bumper slides, A and B, R and L",body,front,yes,Mazda,,,,,,,,"A (R) FA01-50-040, B (R) FA01-50-042, A (L) FA01-50-050, B (L) FA01-50-052 Qty on the car: 4.",,,FA01-50-040 FA01-50-042 FA01-50-050 FA01-50-052,5000A-1 BI-026-11 BI-026-12 BI-026-13 BI-026-14,,PT714
PT719,Front licence plate holder,body,front,yes,Mazda,,,,,,,,Qty on the car: 1.,,,FA01-50-180,5000A-1 BI-026-06,,PT714
PT720,Radiator grille,body,front,yes,Mazda,,,,,,,,"bracket: bracket, radiator 8871-50-720 (BI-027-02) Qty on the car: 1.",,,FA01-50-711A,5005A-1 BI-027-01,,PT714
PT721,"Front lamp bezels, R and L",body,front,yes,Mazda,,,,,,,,"R 8871-50-741, L 8871-50-761; frame the front combination lamps Qty on the car: 2.",,,8871-50-741 8871-50-761,5005A-1 BI-027-03 BI-027-04,,PT714
PT722,Rear bumper,body,rear,yes,Mazda,,,,,,,,"fasteners and service hole covers: bolt FA01-50-015 x2 (BI-028-04); fastener FA01-50-036 (BI-028-05); rivet W023-67-056 x7 (BI-028-18); gasket, hole cover 8871-50-232 x2 (BI-028-14); cover, service hole 8871-50-231 x2 (BI-028-15) Qty on the car: 1.",,,FA01-50-220,5010A-1 BI-028-10,,PT704
PT723,Rear bumper reinforcement,body,rear,yes,Mazda,,,,,,,,Qty on the car: 1.,,,FA01-50-330A,5010A-1 BI-028-11,,PT722
PT724,Rear bumper protectors (rubber strips),body,rear,yes,Mazda,,,,,,,,"FA01-50-013 x3, FA01-50-014 x2 Qty on the car: 5.",,,FA01-50-013 FA01-50-014,5010A-1 BI-028-02 BI-028-03,,PT722
PT725,Rear bumper shock absorbers,body,rear,yes,Mazda,,,,,,,,fasteners and small parts: plate set FA01-50-211 x4 (BI-028-09) Qty on the car: 2.,,,FA01-50-280A,5010A-1 BI-028-08,,PT722
PT726,"Rear bumper slides, A and B, R and L",body,rear,yes,Mazda,,,,,,,,"A (R) FA01-50-230, B (R) FA01-50-232 (catalogue qty unreadable), A (L) FA01-50-240, B (L) FA01-50-242 Qty on the car: 4.",,,FA01-50-230 FA01-50-232 FA01-50-240 FA01-50-242,5010A-1 BI-028-06 BI-028-07 BI-028-12 BI-028-13,,PT722
PT727,Rear bumper filler,body,rear,yes,Mazda,,,,,,,,Qty on the car: 1.,,,FA01-50-223,5010A-1 BI-028-16,,PT722
PT728,Rear licence plate holder,body,rear,yes,Mazda,,,,,,,,Qty on the car: 1.,,,FA01-50-380,5010A-1 BI-028-17,,PT722
PT729,Windshield glass,body,,yes,Mazda,,,,,,,,"GS/GSL glass. dams: dam, front w/shield glass 1243-63-902 (BI-093-06); dum 'a' (r) 8871-50-516 (BI-029-07); dum 'b' (r) 8871-50-517 (BI-029-08); dum 'a' (l) 8871-50-526 (BI-029-09); dum 'b' (l) 8871-50-527 (BI-029-10) Qty on the car: 1.",,,FA01-63-901B,6300A-1 BI-093-04,,PT704
PT730,"Windshield moulding, upper, R and L",body,,yes,Mazda,,,,,,,,"R 8871-99-741B, L 8871-99-742B sets; upper joint 8871-50-950B. fasteners and small parts: clip 1243-50-609 x14 (BI-029-06); fastener, w/shield mldg.-front 8871-50-608 x6 (BI-029-12) Qty on the car: 2.",,,8871-99-741B 8871-99-742B 8871-50-950B,5030A-1 BI-029-01 BI-029-02 BI-029-11,,PT729
PT731,"Windshield moulding, side, R and L",body,,yes,Mazda,,,,,,,,"R 8871-99-743B, L 8871-99-744B sets Qty on the car: 2.",,,8871-99-743B 8871-99-744B,5030A-1 BI-029-03 BI-029-04,,PT729
PT732,"Windshield moulding, lower",body,,yes,Mazda,,,,,,,,Qty on the car: 1.,,,8871-99-745A,5030A-1 BI-029-05,,PT729
PT733,"Drip mouldings, R and L",body,,yes,Mazda,,,,,,,,"R 8871-50-510C, L 8871-50-520C Qty on the car: 2.",,,8871-50-510C 8871-50-520C,5040A-1 BI-030-01 BI-030-02,,PT704
PT734,"Side protector mouldings, A to E, R and L",body,,yes,Mazda,,,,,,,,"R: A FA01-50-681, B FA02-50-682, C FA02-50-683, D FA02-50-684, E FA01-50-685. L: A FA01-50-691, B FA02-50-692, C FA02-50-693, D FA02-50-694, E FA01-50-695 Qty on the car: 10.",,,FA01-50-681 FA02-50-682 FA02-50-683 FA02-50-684 FA01-50-685 FA01-50-691 FA02-50-692 FA02-50-693 FA02-50-694 FA01-50-695,5060A-1 BI-031-01 BI-031-02 BI-031-03 BI-031-04 BI-031-05 BI-031-06 BI-031-07 BI-031-08 BI-031-09 BI-031-10,,PT704
PT735,Door reflector,body,doors,yes,Mazda,,,,,,,,Catalogue lists qty 1; which door or both: confirm on the car Qty on the car: 1.,,,1243-51-545,5170A-1 BI-039-01,,PT794
PT736,Side name badges,body,,yes,Mazda,,,,,,,,Qty on the car: 2.,,,8871-51-721,5170A-1 BI-039-02,,PT704
PT737,Front ornament (MAZDA),body,front,yes,Mazda,,,,,,,,"speed nuts shared by both ornaments: nut, speed 0187-69-049A x8 (BI-039-05) Qty on the car: 1.",,,F001-51-771,5170A-1 BI-039-03,,PT704
PT738,Rear ornament (MAZDA),body,rear,yes,Mazda,,,,,,,,Qty on the car: 1.,,,F001-51-781,5170A-1 BI-039-04,,PT704
PT739,Cowl grille,body,engine_bay,yes,Mazda,,,,,,,,"fasteners and small parts: protector, cowl grille 8531-50-792 x3 (BI-040-03); fastener G001-50-242 x5 (BI-040-02); rubber, cushion 0259-42-459 x4 (BI-040-01) Qty on the car: 1.",,,8871-50-791A,5180A-1 BI-040-04,,PT704
PT740,Rear finisher panel,body,rear,yes,Mazda,,,,,,,,"fasteners and small parts: protector, rear finisher FA01-50-855 x2 (BI-040-06); screw G030-50-950 x4 (BI-040-07) Qty on the car: 1.",,,FA07-50-840C,5180A-1 BI-040-05,,PT704
PT741,"Body air extractors, R and L",body,rear,yes,Mazda,,,,,,,,"R 8871-51-911A, L 8871-51-961A: cabin air outlets. packing: packing 0305-68-951 x2 (BI-040-15) Qty on the car: 2.",,,8871-51-911A 8871-51-961A,5180A-1 BI-040-10 BI-040-11,,PT704
PT742,"Extractor grilles, R and L",body,rear,yes,Mazda,,,,,,,,"R 8871-51-901C, L 8871-51-951C Qty on the car: 2.",,,8871-51-901C 8871-51-951C,5180A-1 BI-040-08 BI-040-09,,PT741
PT743,Rear spoiler,body,cargo,yes,Mazda,,,,,,,,"Protectors FA16-51-966 x6 listed from FB331 507335-: fitted or not by VIN serial, confirm. fasteners and small parts: grommet, screw FA16-51-962A x2 (BI-040-13); protector FA16-51-966 x6 (BI-040-14) Qty on the car: 1.",,,FA16-51-960B,5180A-1 BI-040-12,,
